order_id,delivery_type,region_type,payment_type,package_size,traffic_level,weather_condition,dispatch_shift,is_weekend,is_holiday,fragile_item,requires_call_before_delivery,order_value,items_count,delivery_distance_km,promised_hours,minutes_since_order,warehouse_backlog,courier_experience_months,courier_load_today,historical_late_rate,previous_failed_deliveries,address_quality_score,route_complexity,customer_priority_score,simulated_late_probability,simulated_risk_segment,is_late_delivery
ORD-103057,standard,suburb,card_on_delivery,bulky,low,snow,day,False,False,False,False,1657.25,4,22.67,50.8,1005,4,43.4,8,0.344,1,0.776,4.35,4,0.3086,low,0
ORD-103058,standard,residential,card_on_delivery,medium,low,clear,morning,True,False,False,False,8687.26,5,19.95,47.9,1196,7,30.4,7,0.121,0,0.79,4.48,1,0.1905,low,0
ORD-103059,standard,suburb,prepaid,bulky,low,storm,morning,False,False,False,False,3736.89,3,28.62,46.9,22,3,3.6,4,0.415,0,0.736,6.05,1,0.5194,medium,0
ORD-103060,express,suburb,prepaid,large,high,clear,evening,False,False,False,True,2000.36,4,20.13,18.8,395,6,82.3,5,0.351,3,0.887,5.54,3,0.7559,high,0
ORD-103061,standard,city_center,prepaid,medium,low,clear,day,False,False,False,True,1005.25,4,11.92,45.3,909,5,30.4,8,0.314,1,0.752,2.8,1,0.1677,low,0
ORD-103062,standard,city_center,card_on_delivery,medium,low,rain,evening,True,False,False,False,5386.86,3,10.48,46.3,798,10,6.9,4,0.182,0,0.804,2.95,1,0.3425,low,1
ORD-103063,same_day,suburb,prepaid,small,normal,clear,day,False,False,False,False,11017.59,4,9.25,8.4,191,1,9.4,11,0.256,2,0.792,2.56,2,0.3902,medium,0
ORD-103064,standard,suburb,prepaid,medium,normal,clear,day,False,False,False,False,4698.65,5,18.01,42.9,908,7,34.3,10,0.282,0,0.851,5.11,3,0.2259,low,0
ORD-103065,standard,residential,cash_on_delivery,small,normal,clear,evening,False,False,True,True,4902.18,5,3.81,46.5,686,3,20.7,7,0.229,2,0.804,1.92,3,0.04,low,0
ORD-103066,standard,residential,prepaid,medium,normal,rain,evening,True,False,False,True,4436.88,5,15.67,48.3,552,4,69.5,6,0.13,0,0.618,3.8,1,0.0511,low,0
ORD-103067,standard,industrial,card_on_delivery,small,high,rain,morning,True,False,False,False,7271.63,4,23.82,49.2,992,6,15.7,9,0.192,1,0.714,5.68,2,0.3875,medium,1
ORD-103068,express,city_center,prepaid,bulky,severe,rain,morning,True,False,False,False,9135.16,4,2.45,15.5,335,6,26.0,8,0.064,1,0.974,2.52,2,0.6521,medium,0
ORD-103069,standard,suburb,prepaid,small,normal,snow,day,False,False,False,False,418.48,2,12.85,49.5,543,4,45.1,8,0.189,2,0.755,4.78,3,0.4324,medium,0
ORD-103070,standard,city_center,prepaid,medium,severe,snow,morning,False,False,False,False,2864.24,2,6.9,48.1,823,6,12.1,8,0.505,3,0.608,3.99,2,0.609,medium,1
ORD-103071,scheduled,suburb,prepaid,small,high,rain,day,True,False,False,False,2289.81,5,16.34,75.7,986,3,12.1,5,0.272,0,0.727,5.42,2,0.0272,low,0
ORD-103072,same_day,residential,prepaid,small,high,snow,night,False,False,False,True,4194.57,6,14.68,7.9,177,6,72.7,8,0.279,0,0.767,5.78,1,0.872,high,1
ORD-103073,express,suburb,prepaid,small,low,clear,morning,False,True,False,False,2704.52,6,23.1,17.3,371,10,19.0,11,0.274,1,0.678,4.08,1,0.7898,high,1
ORD-103074,same_day,city_center,card_on_delivery,large,high,rain,day,True,False,False,False,5084.35,1,7.72,9.3,153,6,38.3,8,0.188,1,0.708,3.66,4,0.4813,medium,0
ORD-103075,scheduled,residential,prepaid,medium,normal,clear,day,True,False,False,False,4677.1,4,6.1,72.1,1133,6,9.3,8,0.124,0,0.69,2.38,2,0.0054,low,0
ORD-103076,standard,city_center,prepaid,medium,low,clear,day,True,False,True,False,865.19,3,7.31,49.3,1001,6,16.3,7,0.149,2,0.701,1.32,1,0.0309,low,0
ORD-103077,express,suburb,prepaid,large,high,clear,day,False,False,False,False,711.64,3,10.73,16.3,293,8,26.3,9,0.175,0,0.955,3.21,3,0.3459,low,0
ORD-103078,express,city_center,prepaid,small,normal,clear,morning,False,False,False,True,6420.38,1,3.59,15.2,239,6,12.2,7,0.37,1,0.945,2.53,1,0.2551,low,0
ORD-103079,standard,city_center,prepaid,large,high,storm,evening,False,False,False,True,1952.15,3,5.67,43.5,348,6,16.8,7,0.08,1,0.81,5.6,4,0.157,low,0
ORD-103080,standard,suburb,prepaid,small,normal,clear,evening,False,False,False,True,13213.78,4,8.89,46.4,607,3,15.0,8,0.305,1,0.689,4.02,3,0.1319,low,1
ORD-103081,standard,city_center,card_on_delivery,large,normal,snow,day,True,False,False,False,6899.99,7,10.05,48.0,1142,10,26.9,5,0.442,1,0.302,2.48,1,0.2204,low,0
ORD-103082,express,residential,card_on_delivery,bulky,low,clear,evening,False,False,False,False,952.68,2,16.38,16.2,424,6,37.8,8,0.332,0,0.699,2.69,2,0.2861,low,0
ORD-103083,same_day,industrial,cash_on_delivery,large,high,rain,morning,False,False,False,True,2002.16,3,36.44,6.8,109,3,44.2,9,0.077,1,0.801,8.31,2,0.9928,high,1
ORD-103084,same_day,industrial,card_on_delivery,small,low,clear,day,True,False,False,False,4357.97,5,13.9,5.5,104,9,21.7,11,0.044,0,0.82,2.84,1,0.6682,medium,1
ORD-103085,standard,industrial,prepaid,medium,high,storm,evening,False,False,True,True,2605.33,5,10.45,48.0,800,6,5.5,8,0.09,0,0.644,5.15,1,0.5832,medium,0
ORD-103086,standard,residential,prepaid,large,high,clear,day,False,False,False,False,3197.36,4,18.63,51.6,779,8,46.6,5,0.28,0,0.944,4.79,1,0.4258,medium,0
ORD-103087,standard,residential,prepaid,medium,low,rain,night,True,False,False,True,1586.04,3,10.3,52.4,776,7,66.2,11,0.102,0,0.897,1.7,1,0.1282,low,0
ORD-103088,express,suburb,card_on_delivery,small,normal,storm,day,False,False,False,False,4717.83,3,5.91,13.6,130,3,10.1,5,0.107,1,0.807,4.0,1,0.7765,high,1
ORD-103089,scheduled,city_center,prepaid,medium,severe,rain,night,True,False,False,False,3694.89,8,4.64,68.6,1224,10,19.2,16,0.214,1,0.895,4.44,3,0.1349,low,0
ORD-103090,same_day,suburb,prepaid,small,severe,rain,morning,True,False,False,True,6417.31,3,12.3,6.5,126,5,13.1,7,0.288,1,0.767,5.14,3,0.9487,high,1
ORD-103091,scheduled,city_center,cash_on_delivery,medium,low,clear,morning,True,False,False,True,3511.4,2,3.8,70.8,1141,2,16.0,1,0.415,1,0.806,1.17,2,0.0029,low,0
ORD-103092,same_day,industrial,prepaid,small,low,clear,day,False,False,False,True,2272.06,3,22.91,4.0,94,12,54.9,10,0.107,0,0.781,4.57,1,0.8612,high,1
ORD-103093,scheduled,suburb,prepaid,medium,low,clear,evening,False,False,False,True,4035.05,6,10.11,73.2,952,7,57.0,5,0.125,0,0.747,2.44,2,0.0033,low,0
ORD-103094,express,residential,cash_on_delivery,medium,high,clear,morning,False,False,False,False,4779.88,2,26.33,14.7,203,7,73.6,4,0.069,1,0.733,5.4,2,0.8653,high,1
ORD-103095,standard,residential,prepaid,small,low,clear,morning,True,True,False,False,3646.24,2,13.21,50.0,574,10,6.8,10,0.351,3,0.873,1.11,4,0.4599,medium,1
ORD-103096,standard,city_center,prepaid,small,low,rain,night,False,False,False,True,9146.54,2,6.48,50.9,1304,6,47.0,10,0.202,0,0.909,1.44,3,0.0176,low,0
ORD-103097,standard,residential,prepaid,large,normal,storm,day,False,False,False,False,1612.76,2,2.25,51.4,710,6,3.9,8,0.087,1,0.905,3.49,1,0.0808,low,0
ORD-103098,standard,suburb,prepaid,medium,severe,rain,day,True,False,False,False,7197.24,2,14.73,45.9,798,9,26.5,9,0.114,0,0.839,5.94,1,0.8082,high,1
ORD-103099,standard,residential,cash_on_delivery,medium,normal,rain,morning,False,False,False,True,1458.91,2,12.39,48.1,644,7,46.5,8,0.274,1,0.891,4.79,1,0.3658,low,1
ORD-103100,scheduled,residential,card_on_delivery,large,high,clear,evening,False,True,False,False,5941.58,5,5.19,75.3,1656,10,11.6,5,0.3,0,0.705,4.61,1,0.1642,low,0
ORD-103101,standard,city_center,prepaid,medium,low,clear,night,False,False,False,False,779.58,3,4.13,41.7,896,6,18.4,8,0.142,2,0.975,1.0,2,0.0137,low,0
ORD-103102,scheduled,suburb,prepaid,medium,normal,rain,evening,False,False,False,True,2909.43,5,17.9,68.6,1243,6,6.6,8,0.258,1,0.732,4.74,2,0.0648,low,0
ORD-103103,same_day,residential,prepaid,medium,normal,clear,morning,False,False,False,False,7445.03,4,11.58,7.6,137,9,56.4,6,0.26,1,0.878,3.81,1,0.6969,high,1
ORD-103104,express,city_center,card_on_delivery,small,high,clear,day,False,False,False,False,2668.1,3,3.9,22.6,438,4,8.0,4,0.172,1,0.696,3.3,4,0.3327,low,1
ORD-103105,express,remote_area,prepaid,medium,high,snow,day,False,False,False,True,3367.55,3,22.5,10.6,204,1,49.7,7,0.265,2,0.445,6.78,1,0.9073,high,0
ORD-103106,standard,residential,prepaid,small,low,clear,evening,False,False,False,True,4435.72,2,4.03,44.5,977,4,14.1,10,0.316,0,0.866,1.25,2,0.0588,low,1
ORD-103107,express,residential,card_on_delivery,large,normal,clear,evening,False,False,False,True,630.81,2,6.34,17.0,213,6,23.4,4,0.136,1,0.84,2.65,3,0.3147,low,0
ORD-103108,standard,remote_area,cash_on_delivery,medium,low,clear,evening,False,False,False,False,4498.56,5,21.77,48.3,1080,13,34.3,5,0.311,1,0.783,4.64,2,0.1538,low,0
ORD-103109,scheduled,residential,cash_on_delivery,small,normal,rain,day,False,False,True,False,1757.9,4,6.51,77.7,1040,5,30.1,13,0.083,0,0.568,3.17,3,0.0182,low,0
ORD-103110,standard,remote_area,card_on_delivery,medium,severe,clear,morning,True,False,False,False,7272.94,2,18.2,51.0,917,5,25.2,6,0.22,0,0.64,5.14,2,0.4514,medium,1
ORD-103111,standard,suburb,prepaid,small,normal,rain,evening,False,False,False,False,3316.77,4,28.37,49.4,683,12,10.1,3,0.122,0,0.911,5.92,1,0.2277,low,0
ORD-103112,express,suburb,card_on_delivery,medium,high,clear,day,True,False,False,False,4369.72,4,8.12,13.8,245,10,42.5,9,0.078,0,0.598,3.76,3,0.7431,high,1
ORD-103113,express,residential,cash_on_delivery,large,low,rain,morning,True,False,False,True,1456.66,4,9.94,18.0,343,7,5.0,7,0.347,1,0.737,3.96,1,0.707,high,0
ORD-103114,standard,city_center,prepaid,large,high,snow,evening,True,False,False,False,6451.0,3,17.46,50.5,1092,4,66.9,6,0.065,0,0.679,5.36,1,0.4,medium,1
ORD-103115,express,residential,prepaid,medium,high,clear,morning,False,False,False,False,3455.65,6,5.55,14.6,357,6,29.4,6,0.081,0,0.651,3.78,1,0.2617,low,0
ORD-103116,standard,city_center,prepaid,medium,normal,rain,evening,True,False,False,True,1136.82,4,0.7,46.8,889,7,19.1,6,0.241,0,0.965,3.62,2,0.2132,low,0
ORD-103117,express,city_center,cash_on_delivery,medium,low,clear,evening,False,False,False,True,2396.1,2,6.82,17.6,216,4,24.9,8,0.184,1,0.875,2.32,4,0.2945,low,0
ORD-103118,standard,suburb,cash_on_delivery,small,high,clear,morning,False,False,False,False,5798.55,2,10.64,46.0,663,5,23.1,12,0.038,0,0.874,2.66,2,0.0607,low,0
ORD-103119,standard,suburb,card_on_delivery,medium,high,clear,evening,False,False,False,False,3874.47,2,10.72,50.1,690,2,22.4,6,0.065,0,0.872,3.35,3,0.0197,low,0
ORD-103120,standard,city_center,prepaid,medium,normal,clear,day,True,False,True,False,5961.82,6,11.44,50.6,1139,6,19.9,8,0.216,1,0.931,3.14,3,0.0882,low,0
ORD-103121,standard,suburb,cash_on_delivery,small,severe,storm,day,True,False,False,False,2664.21,4,18.27,45.5,334,10,9.8,7,0.277,0,0.891,7.81,2,0.8987,high,1
ORD-103122,standard,remote_area,prepaid,small,high,rain,night,False,False,False,False,8672.18,2,21.49,44.8,782,9,18.7,6,0.237,2,0.685,6.12,1,0.5655,medium,1
ORD-103123,standard,suburb,prepaid,small,normal,snow,night,False,False,True,False,10063.65,6,10.95,47.8,832,2,28.6,6,0.305,2,0.869,3.64,2,0.2463,low,1
ORD-103124,standard,industrial,card_on_delivery,small,normal,clear,day,False,False,True,False,938.18,3,16.0,49.0,1122,9,42.9,11,0.045,0,0.905,3.58,3,0.1737,low,0
ORD-103125,standard,suburb,card_on_delivery,small,normal,rain,evening,False,True,False,False,5437.6,5,9.95,53.7,870,11,41.3,5,0.102,0,0.425,3.46,2,0.1339,low,0
ORD-103126,express,residential,cash_on_delivery,medium,normal,rain,day,False,False,False,True,10876.33,2,7.62,18.1,278,5,4.7,4,0.054,1,0.785,2.99,2,0.481,medium,1
ORD-103127,standard,residential,prepaid,medium,high,clear,evening,False,False,False,False,5004.48,4,8.6,46.9,1011,4,23.2,7,0.194,1,0.709,2.78,3,0.2962,low,0
ORD-103128,express,remote_area,prepaid,medium,high,rain,day,True,False,False,False,3388.47,1,37.76,15.7,312,10,20.0,4,0.245,0,0.731,7.63,3,0.8892,high,1
ORD-103129,scheduled,suburb,prepaid,small,low,snow,day,False,False,False,True,1293.83,5,10.13,72.5,1807,9,8.8,6,0.058,1,0.431,3.56,2,0.1235,low,1
ORD-103130,standard,industrial,prepaid,medium,normal,snow,morning,False,False,False,False,2769.68,3,13.44,47.2,783,4,25.1,3,0.247,0,0.971,3.64,3,0.0496,low,0
ORD-103131,scheduled,remote_area,cash_on_delivery,large,normal,snow,night,False,False,False,True,2385.65,3,28.45,74.3,1147,7,10.8,8,0.29,1,0.805,5.04,1,0.4208,medium,0
ORD-103132,standard,residential,prepaid,small,normal,clear,evening,True,True,False,False,6767.49,6,14.79,48.6,707,16,18.6,11,0.585,0,0.814,4.73,3,0.8499,high,1
ORD-103133,standard,residential,prepaid,small,high,snow,morning,True,False,False,False,7380.1,3,7.33,47.7,989,11,42.3,6,0.208,0,0.902,3.34,1,0.4861,medium,1
ORD-103134,express,suburb,prepaid,medium,normal,snow,day,True,True,False,False,3086.33,3,6.27,15.2,385,7,10.6,11,0.322,1,0.79,3.53,1,0.8569,high,1
ORD-103135,same_day,city_center,card_on_delivery,small,normal,rain,day,False,False,False,False,1715.13,3,13.69,7.3,68,7,19.0,8,0.37,1,0.638,3.87,1,0.7966,high,1
ORD-103136,same_day,suburb,cash_on_delivery,small,normal,clear,morning,False,False,False,True,708.66,2,21.24,5.5,112,6,27.7,5,0.151,1,0.803,4.46,4,0.8057,high,0
ORD-103137,standard,industrial,prepaid,medium,high,clear,morning,False,False,False,False,5436.63,4,16.33,50.1,871,8,40.9,7,0.157,1,0.812,4.05,2,0.208,low,0
ORD-103138,same_day,suburb,prepaid,medium,normal,clear,evening,False,False,False,False,5100.84,2,7.2,4.0,73,5,19.7,12,0.287,1,0.756,2.94,3,0.7407,high,1
ORD-103139,standard,residential,cash_on_delivery,large,normal,clear,day,False,False,False,True,730.14,2,6.47,48.9,1199,4,12.1,13,0.086,0,0.824,1.98,1,0.2164,low,0
ORD-103140,standard,suburb,prepaid,large,severe,snow,day,False,False,False,False,5165.38,3,9.3,50.3,1141,6,33.3,11,0.039,1,0.749,5.01,3,0.3832,medium,0
ORD-103141,standard,city_center,prepaid,medium,high,storm,evening,False,False,False,True,6725.88,2,3.05,48.1,1118,4,20.9,7,0.16,0,0.671,4.67,3,0.6318,medium,1
ORD-103142,scheduled,industrial,prepaid,medium,high,snow,morning,False,False,False,False,443.82,5,14.14,74.5,1491,6,12.8,10,0.197,0,0.661,5.44,3,0.1349,low,0
ORD-103143,standard,city_center,cash_on_delivery,bulky,normal,clear,day,False,False,False,False,1641.56,3,22.55,49.2,949,6,33.1,2,0.342,1,0.759,3.56,2,0.2131,low,0
ORD-103144,same_day,industrial,card_on_delivery,medium,normal,rain,night,False,False,False,False,22596.02,3,12.17,4.2,89,5,32.5,13,0.12,1,0.76,3.02,1,0.6303,medium,1
ORD-103145,express,residential,prepaid,bulky,normal,clear,evening,False,False,False,False,3703.59,3,17.41,14.5,442,2,20.5,9,0.159,1,0.669,5.38,1,0.7053,high,0
ORD-103146,express,residential,prepaid,large,normal,clear,morning,False,False,False,False,19626.91,2,16.2,21.0,389,8,23.7,6,0.179,1,0.632,3.61,1,0.5325,medium,1
ORD-103147,express,residential,prepaid,small,low,clear,morning,True,True,False,True,4208.36,1,3.55,16.3,316,12,2.8,5,0.361,4,0.86,2.13,2,0.7204,high,1
ORD-103148,same_day,residential,prepaid,small,normal,snow,evening,False,False,True,True,8152.61,2,2.52,5.6,82,7,11.2,3,0.267,1,0.714,2.46,3,0.58,medium,0
ORD-103149,standard,residential,prepaid,small,normal,rain,morning,False,False,False,False,2840.36,4,6.44,46.4,437,4,23.8,9,0.083,1,0.466,3.48,1,0.1569,low,1
ORD-103150,standard,industrial,prepaid,large,severe,rain,day,False,True,False,False,2167.58,3,18.71,51.2,1236,10,11.2,11,0.209,0,0.881,5.48,1,0.7978,high,1
ORD-103151,express,industrial,prepaid,small,high,clear,morning,False,False,False,False,1080.39,6,22.17,11.2,190,9,25.5,6,0.207,1,0.838,5.04,1,0.8762,high,1
ORD-103152,standard,city_center,prepaid,medium,low,clear,evening,True,False,False,False,5376.91,2,15.57,50.7,1075,8,24.1,10,0.06,0,0.891,3.3,2,0.1602,low,0
ORD-103153,standard,suburb,prepaid,medium,normal,clear,day,False,False,False,False,1897.73,3,14.05,46.4,906,4,38.0,8,0.453,1,0.72,4.15,1,0.148,low,0
ORD-103154,standard,industrial,prepaid,large,normal,rain,day,True,False,False,False,1749.74,5,22.75,54.3,1373,12,13.7,12,0.192,0,0.802,4.13,2,0.6295,medium,1
ORD-103155,standard,industrial,card_on_delivery,large,normal,snow,evening,False,False,False,False,1116.3,5,9.43,50.7,834,4,1.0,10,0.164,0,0.882,3.53,2,0.0908,low,0
ORD-103156,standard,residential,prepaid,small,low,clear,morning,True,False,False,False,3695.09,3,4.01,45.6,509,7,17.9,5,0.247,2,0.914,1.73,3,0.0548,low,0
ORD-103157,standard,city_center,cash_on_delivery,small,severe,clear,day,True,False,False,True,6388.03,3,5.41,52.7,1304,5,7.8,10,0.22,0,0.818,4.39,1,0.4195,medium,1
ORD-103158,scheduled,remote_area,cash_on_delivery,medium,high,snow,night,False,False,False,True,3021.23,1,25.27,70.1,1362,1,26.7,7,0.16,1,0.661,7.13,1,0.2107,low,0
ORD-103159,standard,residential,cash_on_delivery,large,severe,clear,day,False,False,False,False,2830.49,3,7.09,49.8,927,7,16.4,10,0.183,0,0.762,3.79,1,0.2506,low,0
ORD-103160,scheduled,residential,prepaid,medium,normal,clear,morning,False,False,False,False,11393.73,4,6.46,73.4,537,4,40.7,6,0.095,0,0.986,1.74,2,0.0012,low,0
ORD-103161,scheduled,suburb,prepaid,medium,high,snow,evening,True,False,False,True,1078.94,3,12.72,78.6,1643,9,24.9,3,0.137,1,0.891,4.69,2,0.1443,low,1
ORD-103162,standard,residential,card_on_delivery,large,high,rain,morning,False,False,False,False,14077.24,3,9.33,45.2,414,3,50.4,13,0.334,1,0.817,4.71,3,0.4123,medium,0
ORD-103163,express,industrial,prepaid,medium,normal,rain,day,False,False,False,False,1317.33,6,29.85,10.8,242,7,20.1,3,0.306,0,0.748,5.93,2,0.9235,high,1
ORD-103164,express,city_center,prepaid,small,low,clear,morning,False,False,False,False,3317.51,4,1.01,14.5,238,6,62.7,11,0.459,0,0.672,1.73,1,0.5459,medium,1
ORD-103165,express,suburb,prepaid,large,low,rain,evening,False,False,False,False,4787.97,4,10.21,18.0,371,5,3.2,8,0.119,1,0.818,3.17,1,0.3416,low,0
ORD-103166,standard,remote_area,card_on_delivery,medium,normal,clear,morning,True,False,False,False,7573.8,2,20.49,44.8,810,10,11.4,5,0.302,0,0.698,4.2,2,0.1727,low,0
ORD-103167,standard,remote_area,card_on_delivery,large,high,rain,morning,True,False,False,False,1095.1,4,34.23,43.8,714,7,15.2,7,0.277,0,0.311,6.3,2,0.9053,high,1
ORD-103168,standard,remote_area,prepaid,medium,high,clear,day,False,False,False,True,4115.24,1,37.99,47.0,661,4,11.5,3,0.273,1,0.611,6.43,2,0.4386,medium,0
ORD-103169,express,industrial,cash_on_delivery,medium,severe,clear,day,True,False,False,False,2292.28,6,26.2,20.8,160,5,3.3,6,0.205,1,0.562,6.61,1,0.889,high,0
ORD-103170,scheduled,residential,card_on_delivery,small,normal,clear,evening,True,False,False,False,7665.07,5,6.95,63.3,1073,3,37.7,2,0.256,0,0.525,3.62,3,0.0129,low,0
ORD-103171,express,remote_area,prepaid,medium,low,clear,day,True,False,True,False,2271.18,2,20.52,18.5,357,7,32.4,5,0.65,1,0.622,3.57,2,0.6548,medium,1
ORD-103172,express,remote_area,prepaid,small,normal,clear,day,False,False,False,False,850.03,3,24.38,18.5,369,5,18.3,10,0.493,1,0.477,4.11,3,0.8386,high,1
ORD-103173,scheduled,residential,prepaid,medium,low,clear,morning,True,False,False,False,4784.97,3,25.5,74.4,1629,9,25.7,12,0.268,0,0.808,2.88,1,0.0588,low,0
ORD-103174,express,residential,cash_on_delivery,small,high,snow,night,False,False,False,True,3553.03,1,12.01,14.8,295,7,9.6,6,0.083,0,0.596,5.54,1,0.7741,high,1
ORD-103175,standard,city_center,card_on_delivery,small,normal,clear,day,False,False,False,False,13773.09,3,8.04,53.2,1481,2,28.4,7,0.286,1,0.641,2.15,3,0.0343,low,0
ORD-103176,same_day,suburb,card_on_delivery,small,normal,clear,day,True,False,False,False,7484.82,4,12.32,6.6,102,4,43.9,15,0.147,0,0.817,3.38,2,0.7647,high,1
ORD-103177,standard,suburb,card_on_delivery,medium,normal,rain,morning,False,False,False,True,1882.35,6,15.71,49.3,1321,2,3.0,8,0.361,2,0.846,3.92,2,0.2287,low,1
ORD-103178,standard,residential,prepaid,medium,high,rain,night,False,False,False,False,7546.85,4,2.43,46.4,876,6,23.6,10,0.454,1,0.771,3.85,2,0.2439,low,0
ORD-103179,express,residential,cash_on_delivery,medium,normal,clear,day,True,False,False,False,3913.15,5,14.55,21.4,453,14,22.0,11,0.204,1,0.49,2.29,1,0.7782,high,0
ORD-103180,scheduled,suburb,cash_on_delivery,medium,low,clear,morning,False,False,False,False,6212.28,3,13.58,79.4,1810,10,54.2,9,0.081,0,0.794,2.69,1,0.009,low,0
ORD-103181,standard,city_center,card_on_delivery,medium,high,clear,morning,False,True,False,False,2061.19,2,12.7,47.0,48,5,74.5,3,0.102,0,0.541,5.1,4,0.0907,low,0
ORD-103182,express,remote_area,prepaid,medium,low,clear,day,False,False,False,True,2738.83,3,24.05,18.8,495,5,11.3,8,0.129,1,0.466,4.84,1,0.8257,high,1
ORD-103183,standard,residential,prepaid,small,normal,clear,morning,True,False,False,False,5927.84,4,22.54,49.8,1027,4,18.2,6,0.077,0,0.807,3.4,2,0.0613,low,0
ORD-103184,standard,city_center,prepaid,medium,normal,rain,day,False,False,False,False,6293.58,2,2.38,52.3,754,8,42.4,4,0.306,1,0.693,1.19,4,0.0091,low,0
ORD-103185,standard,city_center,prepaid,large,normal,clear,day,False,False,False,False,749.52,3,1.05,51.0,798,5,8.5,7,0.261,0,0.869,1.14,1,0.1658,low,0
ORD-103186,express,industrial,card_on_delivery,medium,normal,clear,day,True,False,False,False,5619.58,6,11.7,19.6,433,9,25.4,12,0.122,2,0.777,2.61,3,0.5755,medium,1
ORD-103187,same_day,industrial,card_on_delivery,bulky,low,rain,evening,True,False,False,False,1932.01,3,16.15,7.8,127,8,79.2,7,0.107,0,0.876,3.66,1,0.5433,medium,1
